,Index,Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Origin Channel,City,State,Postal Code,Region,Category,Sub-Category,Product ID,Sales,Quantity,Discount,Profit
9090,7155,US-2018-136749,2018-12-25,Second Class,LH-16900,Lena Hernandez,Email,Columbus,Georgia,31907.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000747,275.88,6,0.0,46.8996
9091,7188,CA-2020-133102,2020-08-17,Standard Class,ED-13885,Emily Ducich,Facebook,Houston,Texas,77095.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003247,16.784,2,0.6,-22.2388
9092,7196,CA-2019-147683,2019-11-13,Standard Class,PO-19180,Philisse Overcash,Facebook,Seattle,Washington,98103.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004848,19.54,2,0.0,7.2298
9093,7203,CA-2019-120369,2019-10-28,First Class,VB-21745,Victoria Brennan,Sales,Rochester,New York,14609.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003806,756.8,5,0.0,75.68
9094,7204,CA-2017-118276,2017-12-29,Standard Class,MG-17890,Michael Granlund,Facebook,Saint Charles,Illinois,60174.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002111,8.736,3,0.6,-4.8048
9095,7206,CA-2020-137414,2020-10-02,Standard Class,CM-12115,Chad McGuire,Email,San Francisco,California,94109.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001424,17.46,2,0.0,5.9364
9096,7226,CA-2019-109953,2019-07-14,Standard Class,RB-19360,Raymond Buch,Email,San Francisco,California,94122.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000073,30.8,4,0.0,10.164
9097,7234,CA-2019-137337,2019-03-08,Standard Class,GB-14575,Giulietta Baptist,Email,New York City,New York,10011.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003347,113.6,8,0.0,44.304
9098,7239,CA-2019-101651,2019-12-24,Standard Class,SC-20305,Sean Christensen,Email,San Jose,California,95123.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000771,43.96,7,0.0,18.4632
9099,7241,CA-2020-136651,2020-04-23,Second Class,JF-15355,Jay Fein,Email,Pasadena,California,91104.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002445,66.36,7,0.0,26.544
9100,7243,CA-2020-136651,2020-04-23,Second Class,JF-15355,Jay Fein,Email,Pasadena,California,91104.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004864,24.14,2,0.0,7.9662
9101,7255,CA-2019-152730,2019-05-30,Standard Class,EM-14140,Eugene Moren,Facebook,Superior,Wisconsin,54880.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001037,47.4,5,0.0,21.33
9102,7270,CA-2019-133368,2019-01-14,Standard Class,AG-10675,Anna Gayman,Email,Concord,North Carolina,28027.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003374,315.776,8,0.2,31.5776
9103,7276,CA-2018-144519,2018-11-13,Standard Class,AW-10930,Arthur Wiediger,Facebook,Helena,Montana,59601.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000794,63.98,7,0.0,21.7532
9104,7285,CA-2020-169439,2020-09-09,Standard Class,LC-17140,Logan Currie,Email,Cleveland,Ohio,44105.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000723,66.112,2,0.2,-9.0904
9105,7288,CA-2019-149965,2019-06-20,Standard Class,BS-11365,Bill Shonely,Sales,Oklahoma City,Oklahoma,73120.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004270,57.69,3,0.0,23.6529
9106,7294,CA-2019-113656,2019-01-23,Standard Class,CB-12415,Christy Brittain,Email,Los Angeles,California,90036.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000719,59.99,7,0.0,21.5964
9107,7295,CA-2018-148964,2018-05-26,Standard Class,RD-19900,Ruben Dartt,Email,Bellevue,Washington,98006.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003849,20.24,1,0.0,7.8936
9108,7300,CA-2017-163468,2017-11-18,First Class,JK-15730,Joe Kamberova,Email,Des Plaines,Illinois,60016.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001546,8.544,2,0.6,-7.476
9109,7321,CA-2020-100097,2020-11-26,Second Class,MN-17935,Michael Nguyen,Email,New York City,New York,10009.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003623,135.3,5,0.0,37.884
9110,7324,US-2020-126053,2020-12-05,First Class,CS-11950,Carlos Soltero,Email,New York City,New York,10024.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001934,41.96,2,0.0,10.9096
9111,7328,US-2017-131275,2017-03-18,Standard Class,SC-20050,Sample Company A,Facebook,Burbank,California,91505.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004597,111.0,2,0.0,14.43
9112,7331,CA-2019-149349,2019-11-12,First Class,SP-20650,Stephanie Phelps,Sales,Chicago,Illinois,60623.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001037,22.752,6,0.6,-8.532
9113,7334,CA-2018-125563,2018-04-11,Standard Class,PR-18880,Patrick Ryan,Email,Tampa,Florida,33614.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001290,67.36,2,0.2,10.104
9114,7335,CA-2018-125563,2018-04-11,Standard Class,PR-18880,Patrick Ryan,Email,Tampa,Florida,33614.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000087,54.528,3,0.2,14.3136
9115,7343,CA-2017-116190,2017-07-26,Standard Class,SG-20470,Sheri Gordon,Email,Atlanta,Georgia,30318.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000719,25.71,3,0.0,9.2556
9116,7358,CA-2019-114748,2019-10-09,Standard Class,MZ-17335,Maria Zettner,Facebook,Phoenix,Arizona,85023.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001488,169.568,2,0.2,0.0
9117,7388,CA-2019-105732,2019-09-13,Standard Class,AG-10270,Alejandro Grove,Email,Omaha,Nebraska,68104.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003664,1336.44,14,0.0,387.5676
9118,7391,CA-2020-108035,2020-11-29,Standard Class,TT-21070,Ted Trevino,Email,Chattanooga,Tennessee,37421.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004017,101.52,5,0.2,19.035
9119,7401,CA-2019-110009,2019-09-08,Standard Class,TR-21325,Toby Ritter,Email,Seattle,Washington,98103.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003039,43.13,1,0.0,14.6642
9120,7405,CA-2018-100146,2018-05-14,Standard Class,CB-12535,Claudia Bergmann,Sales,Camarillo,California,93010.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001979,122.91,3,0.0,34.4148
9121,7409,CA-2019-129728,2019-05-30,Standard Class,JG-15310,Jason Gross,Sales,Los Angeles,California,90032.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003247,167.84,8,0.0,11.7488
9122,7414,CA-2020-121125,2020-05-30,Standard Class,MG-17890,Michael Granlund,Facebook,Tigard,Oregon,97224.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000820,13.592,1,0.2,-0.3398
9123,7425,CA-2020-135069,2020-04-10,Standard Class,BS-11755,Bruce Stewart,Email,Philadelphia,Pennsylvania,19143.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003878,36.672,3,0.2,6.4176
9124,7427,CA-2019-101693,2019-06-25,Second Class,LC-17140,Logan Currie,Email,Houston,Texas,77070.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003919,32.712,2,0.6,-26.1696
9125,7439,CA-2018-145457,2018-03-24,Second Class,CP-12085,Cathy Prescott,Sales,Covington,Washington,98042.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003832,46.9,5,0.0,13.132
9126,7447,CA-2020-127474,2020-02-03,Second Class,RD-19810,Ross DeVincentis,Facebook,Chicago,Illinois,60610.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004597,22.2,1,0.6,-26.085
9127,7449,CA-2020-115448,2020-11-11,First Class,MH-18025,Michelle Huthwaite,Email,Knoxville,Tennessee,37918.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004090,88.92,5,0.2,14.4495
9128,7459,CA-2018-137974,2018-04-16,First Class,LL-16840,Lauren Leatherbury,Email,Waynesboro,Virginia,22980.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001468,1196.86,7,0.0,119.686
9129,7468,CA-2020-148985,2020-11-11,Second Class,TB-21190,Thomas Brumley,Facebook,Los Angeles,California,90045.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001424,34.92,4,0.0,11.8728
9130,7470,CA-2017-138100,2017-09-15,Standard Class,AA-10315,Alex Avila,Email,New York City,New York,10011.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002456,14.56,2,0.0,6.2608
9131,7491,CA-2018-108672,2018-09-10,Standard Class,FA-14230,Frank Atkinson,Sales,Los Angeles,California,90032.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003799,106.68,6,0.0,33.0708
9132,7497,CA-2020-121048,2020-07-14,Standard Class,TC-21295,Toby Carlisle,Email,Westminster,California,92683.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003601,276.69,3,0.0,49.8042
9133,7500,CA-2020-121048,2020-07-14,Standard Class,TC-21295,Toby Carlisle,Email,Westminster,California,92683.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002960,18.84,3,0.0,7.9128
9134,7512,US-2020-161935,2020-07-14,Standard Class,JL-15835,John Lee,Email,Columbus,Ohio,43229.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002937,396.92,5,0.2,148.845
9135,7528,US-2020-106145,2020-09-26,First Class,RA-19885,Ruben Ausman,Sales,San Francisco,California,94109.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003829,9.24,3,0.0,2.9568
9136,7532,CA-2019-107146,2019-06-17,First Class,LC-16885,Lena Creighton,Email,Longmont,Colorado,80501.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002298,266.352,3,0.2,-13.3176
9137,7537,CA-2020-103415,2020-12-03,Standard Class,MV-17485,Mark Van Huff,Email,Houston,Texas,77041.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000820,13.592,2,0.6,-14.2716
9138,7543,US-2020-112347,2020-12-02,Standard Class,BS-11380,Bill Stewart,Sales,Denver,Colorado,80219.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001488,508.704,6,0.2,0.0
9139,7550,CA-2019-136595,2019-09-05,First Class,EM-13825,Elizabeth Moffitt,Sales,Houston,Texas,77036.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004671,21.204,3,0.6,-11.6622
9140,7561,US-2017-137155,2017-11-01,Standard Class,DL-12925,Daniel Lacy,Email,Long Beach,New York,11561.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003142,31.68,6,0.0,9.8208
9141,7589,CA-2020-122945,2020-11-16,Standard Class,MB-18085,Mick Brown,Email,Roseville,California,95661.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001196,17.31,3,0.0,5.193
9142,7591,CA-2019-158778,2019-09-05,Standard Class,DB-13210,Dean Braden,Email,Philadelphia,Pennsylvania,19134.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000260,58.248,9,0.2,11.6496
9143,7605,CA-2019-101791,2019-05-27,Standard Class,BS-11665,Brian Stugart,Email,Chicago,Illinois,60623.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003247,25.176,3,0.6,-33.3582
9144,7606,CA-2019-101791,2019-05-27,Standard Class,BS-11665,Brian Stugart,Email,Chicago,Illinois,60623.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002191,5.584,2,0.6,-1.6752
9145,7615,CA-2018-113740,2018-08-24,Second Class,SC-20380,Shahid Collister,Email,New York City,New York,10035.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000010,14.91,3,0.0,4.6221
9146,7626,CA-2018-136805,2018-05-23,Second Class,NM-18445,Nathan Mautz,Facebook,Detroit,Michigan,48234.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003724,75.33,9,0.0,19.5858
9147,7655,CA-2018-107685,2018-11-30,Second Class,JM-15865,John Murray,Email,Las Vegas,Nevada,89115.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002813,80.96,4,0.0,29.1456
9148,7658,US-2017-120740,2017-04-15,First Class,PS-18970,Paul Stevenson,Facebook,Los Angeles,California,90049.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004091,187.76,4,0.0,76.9816
9149,7661,CA-2017-105417,2017-01-07,Standard Class,VS-21820,Vivek Sundaresam,Email,Huntsville,Texas,77340.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004864,76.728,3,0.6,-53.7096
9150,7665,CA-2017-151967,2017-10-22,Standard Class,NB-18580,Nicole Brennan,Sales,Bossier City,Louisiana,71111.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000193,129.92,4,0.0,10.3936
9151,7673,CA-2018-130974,2018-11-27,Second Class,MA-17560,Matt Abelman,Facebook,Everett,Massachusetts,2149.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002506,38.97,3,0.0,4.6764
9152,7712,CA-2020-139353,2020-10-28,Second Class,JM-15250,Janet Martin,Email,Fayetteville,North Carolina,28314.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001876,77.952,3,0.2,15.5904
9153,7749,CA-2018-133242,2018-06-18,Standard Class,KH-16510,Keith Herrera,Email,Arlington,Virginia,22204.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003464,60.84,3,0.0,19.4688
9154,7754,CA-2018-158323,2018-11-30,First Class,AB-10600,Ann Blume,Sales,Jacksonville,North Carolina,28540.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001546,17.088,2,0.2,1.068
9155,7759,CA-2020-112844,2020-11-13,Second Class,SP-20620,Stefania Perrino,Sales,Buffalo,New York,14215.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004845,154.95,3,0.0,30.99
9156,7789,US-2019-117037,2019-05-17,First Class,LW-17215,Luke Weiss,Email,Chicago,Illinois,60653.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004973,22.608,3,0.6,-10.1736
9157,7802,CA-2017-143637,2017-03-24,Second Class,MS-17710,Maurice Satty,Email,Fresno,California,93727.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002813,40.48,2,0.0,14.5728
9158,7814,CA-2019-134334,2019-02-14,First Class,DK-13090,Dave Kipp,Email,Clinton,Maryland,20735.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003274,10.56,6,0.0,4.6464
9159,7848,CA-2019-128706,2019-02-27,Standard Class,DW-13540,Don Weiss,Email,Houston,Texas,77070.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004053,16.192,2,0.6,-6.8816
9160,7879,CA-2019-160241,2019-11-29,Second Class,DR-12940,Daniel Raglin,Facebook,Aurora,Illinois,60505.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003806,242.176,4,0.6,-302.72
9161,7886,CA-2020-118017,2020-12-03,Second Class,LC-16870,Lena Cacioppo,Email,Thornton,Colorado,80229.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004351,23.376,3,0.2,7.0128
9162,7887,CA-2020-118017,2020-12-03,Second Class,LC-16870,Lena Cacioppo,Email,Thornton,Colorado,80229.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004270,16.72,5,0.2,3.344
9163,7888,CA-2020-118017,2020-12-03,Second Class,LC-16870,Lena Cacioppo,Email,Thornton,Colorado,80229.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004053,16.192,1,0.2,4.6552
9164,7892,CA-2019-148684,2019-12-25,Standard Class,TS-21655,Trudy Schmidt,Email,Fayetteville,Arkansas,72701.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003553,343.85,5,0.0,137.54
9165,7902,CA-2020-128363,2020-08-13,Standard Class,DC-12850,Dan Campbell,Email,Memphis,Tennessee,38109.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003268,31.984,1,0.2,0.0
9166,7913,CA-2019-167605,2019-04-28,Second Class,RB-19570,Rob Beeghly,Email,Saint Charles,Illinois,60174.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001602,30.344,2,0.6,-31.8612
9167,7929,CA-2020-120404,2020-11-20,Second Class,KH-16330,Katharine Harms,Sales,New York City,New York,10035.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000820,50.97,3,0.0,9.1746
9168,7950,CA-2017-131009,2017-03-01,Standard Class,SC-20380,Shahid Collister,Email,El Paso,Texas,79907.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001095,63.552,6,0.6,-34.9536
9169,7959,CA-2020-131807,2020-10-05,Standard Class,GG-14650,Greg Guthrie,Sales,Chico,California,95928.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004666,72.9,5,0.0,26.973
9170,7975,US-2018-126753,2018-08-16,Standard Class,SP-20860,Sung Pak,Sales,Philadelphia,Pennsylvania,19134.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001488,254.352,3,0.2,0.0
9171,7983,CA-2017-113383,2017-09-10,First Class,SF-20065,Sandra Flanagan,Email,Clifton,New Jersey,7011.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001986,254.9,5,0.0,76.47
9172,7999,US-2017-148194,2017-05-04,First Class,BS-11365,Bill Shonely,Sales,Seattle,Washington,98105.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001852,12.18,7,0.0,3.8976
9173,8005,CA-2017-143210,2017-12-01,First Class,AA-10645,Anna Andreadi,Email,Lowell,Massachusetts,1852.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003878,45.84,3,0.0,15.5856
9174,8006,CA-2017-143210,2017-12-01,First Class,AA-10645,Anna Andreadi,Email,Lowell,Massachusetts,1852.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002268,9.82,2,0.0,3.2406
9175,8016,CA-2020-120168,2020-05-25,First Class,TB-21625,Trudy Brown,Email,New York City,New York,10009.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000732,18.84,3,0.0,6.0288
9176,8017,US-2017-131870,2017-09-09,First Class,NF-18595,Nicole Fjeld,Facebook,Lancaster,Ohio,43130.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002501,60.672,6,0.2,12.8928
9177,8026,CA-2018-132465,2018-09-11,Second Class,DM-13525,Don Miller,Sales,New York City,New York,10035.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000277,210.68,2,0.0,50.5632
9178,8031,CA-2019-158806,2019-01-07,Standard Class,NM-18520,Neoma Murray,Email,Amarillo,Texas,79109.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004270,23.076,3,0.6,-10.9611
9179,8035,CA-2018-119690,2018-06-25,First Class,MV-17485,Mark Van Huff,Email,Houston,Texas,77041.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004587,75.384,9,0.6,-20.7306
9180,8044,US-2020-133081,2020-03-11,Standard Class,PV-18985,Paul Van Hugh,Facebook,Cambridge,Massachusetts,2138.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001379,26.72,1,0.0,11.7568
9181,8051,CA-2017-144974,2017-09-26,Standard Class,CM-12715,Craig Molinari,Sales,Philadelphia,Pennsylvania,19140.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001095,21.184,1,0.2,4.7664
9182,8060,CA-2018-121188,2018-08-28,Standard Class,CB-12025,Cassandra Brandow,Email,Los Angeles,California,90049.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003981,4.16,2,0.0,1.7472
9183,8069,US-2018-160563,2018-10-20,Standard Class,NS-18640,Noel Staavos,Sales,San Francisco,California,94109.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001731,16.02,6,0.0,6.0876
9184,8071,CA-2020-151750,2020-01-01,Standard Class,JM-15250,Janet Martin,Email,Huntsville,Texas,77340.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002116,141.42,5,0.6,-187.3815
9185,8077,CA-2018-106187,2018-06-23,Standard Class,RF-19345,Randy Ferguson,Sales,East Point,Georgia,30344.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000794,27.42,3,0.0,9.3228
9186,8086,CA-2019-105753,2019-10-20,Standard Class,LC-16960,Lindsay Castell,Facebook,Arlington,Virginia,22204.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000246,61.1,5,0.0,18.33
9187,8094,CA-2020-133046,2020-07-27,Second Class,DK-13375,Dennis Kane,Email,Seattle,Washington,98115.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001940,23.88,3,0.0,10.5072
9188,8116,CA-2020-101014,2020-08-29,Standard Class,RW-19540,Rick Wilson,Sales,Los Angeles,California,90049.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003374,148.02,3,0.0,41.4456
9189,8120,CA-2019-116722,2019-11-11,Standard Class,LP-17080,Liz Pelletier,Email,San Francisco,California,94110.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001934,41.96,2,0.0,10.9096
9190,8129,CA-2020-157350,2020-08-26,Standard Class,DP-13000,Darren Powers,Email,Chicago,Illinois,60610.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000222,64.96,5,0.6,-43.848
9191,8134,CA-2018-131352,2018-10-08,Standard Class,GH-14485,Gene Hale,Sales,Dallas,Texas,75081.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003708,72.78,3,0.6,-70.9605
9192,8138,CA-2017-103219,2017-11-09,Standard Class,BF-11215,Benjamin Farhat,Facebook,New York City,New York,10035.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004091,56.52,9,0.0,21.4776
9193,8164,CA-2018-168207,2018-11-02,Standard Class,LT-17110,Liz Thompson,Email,San Diego,California,92105.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004909,96.96,6,0.0,33.936
9194,8183,CA-2020-155642,2020-05-18,Standard Class,BM-11575,Brendan Murry,Sales,Chicago,Illinois,60653.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004973,22.608,3,0.6,-10.1736
9195,8184,CA-2020-155642,2020-05-18,Standard Class,BM-11575,Brendan Murry,Sales,Chicago,Illinois,60653.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001918,1.892,1,0.6,-0.9933
9196,8192,US-2020-155866,2020-11-17,Standard Class,CC-12370,Christopher Conant,Email,New York City,New York,10011.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004091,187.76,4,0.0,76.9816
9197,8195,CA-2018-141327,2018-11-30,First Class,LR-16915,Lena Radford,Email,Durham,North Carolina,27707.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000576,335.744,2,0.2,25.1808
9198,8204,CA-2018-114811,2018-11-08,First Class,KD-16495,Keith Dawkins,Sales,New York City,New York,10024.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002240,11.82,3,0.0,4.728
9199,8212,CA-2019-116337,2019-11-07,Standard Class,MC-17845,Michael Chen,Email,Dallas,Texas,75220.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002030,44.46,5,0.6,-17.784
9200,8219,CA-2017-120775,2017-10-03,Standard Class,RD-19930,Russell D'Ascenzo,Email,Dallas,Texas,75217.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000758,31.776,3,0.6,-19.0656
9201,8228,CA-2019-123050,2019-04-04,Second Class,BC-11125,Becky Castell,Facebook,Troy,New York,12180.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000723,82.64,2,0.0,7.4376
9202,8241,CA-2020-103065,2020-10-20,First Class,PT-19090,Pete Takahito,Email,Jacksonville,Florida,32216.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000175,43.936,4,0.2,6.0412
9203,8245,CA-2017-109897,2017-08-12,Standard Class,BW-11200,Ben Wallace,Email,San Francisco,California,94122.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002878,85.44,3,0.0,31.6128
9204,8251,CA-2018-140221,2018-03-05,Second Class,MS-17365,Maribeth Schnelling,Email,Chicago,Illinois,60653.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000023,4.712,2,0.6,-1.8848
9205,8286,CA-2018-154284,2018-12-21,Second Class,SZ-20035,Sam Zeldin,Facebook,Saint Charles,Illinois,60174.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003039,51.756,3,0.6,-33.6414
9206,8298,US-2018-158911,2018-07-05,Standard Class,RS-19765,Roland Schwarz,Sales,Charlotte,North Carolina,28205.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003829,4.928,2,0.2,0.7392
9207,8312,US-2020-105935,2020-01-26,Standard Class,BD-11500,Bradley Drucker,Email,Columbus,Georgia,31907.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002157,62.72,4,0.0,24.4608
9208,8345,US-2017-155544,2017-03-21,Standard Class,GM-14440,Gary McGarr,Email,Knoxville,Tennessee,37918.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001473,32.952,3,0.2,6.5904
9209,8347,US-2018-115238,2018-04-30,Standard Class,JW-15220,Jane Waco,Sales,Lawrence,Massachusetts,1841.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002960,31.4,5,0.0,13.188
9210,8348,US-2018-115238,2018-04-30,Standard Class,JW-15220,Jane Waco,Sales,Lawrence,Massachusetts,1841.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002445,9.48,1,0.0,3.792
9211,8350,US-2018-115238,2018-04-30,Standard Class,JW-15220,Jane Waco,Sales,Lawrence,Massachusetts,1841.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001025,24.3,5,0.0,10.449
9212,8352,CA-2020-132199,2020-05-03,Standard Class,BO-11350,Bill Overfelt,Sales,Philadelphia,Pennsylvania,19134.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004245,32.448,2,0.2,7.3008
9213,8357,CA-2019-163174,2019-08-26,Standard Class,XP-21865,Xylona Preis,Email,Athens,Georgia,30605.0,South,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000308,186.54,3,0.0,41.0388
9214,8373,CA-2019-113726,2019-11-24,Standard Class,SC-20680,Steve Carroll,Facebook,Seattle,Washington,98105.0,West,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003535,82.26,3,0.0,33.7266
9215,8392,CA-2020-110625,2020-12-23,Standard Class,JB-16045,Julia Barnett,Facebook,Danbury,Connecticut,6810.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001473,27.46,2,0.0,9.8856
9216,8394,CA-2019-142594,2019-12-01,Second Class,EJ-14155,Eva Jacobs,Email,Franklin,Massachusetts,2038.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002045,111.15,5,0.0,48.906
9217,8405,CA-2020-140480,2020-07-08,Standard Class,HE-14800,Harold Engle,Sales,Newark,Delaware,19711.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003247,83.92,4,0.0,5.8744
